intersection_cluster,geometry,lat,lon,nearest_node,lat_rounded,lon_rounded,accident_count
474,POINT (-75.60148480000001 45.438338499999986),45.438338499999986,-75.60148480000001,901357254,45.4383385,-75.6014848,6
475,POINT (-75.59010705 45.44912989999999),45.44912989999999,-75.59010705,904001752,45.4491299,-75.590107,26
476,POINT (-75.6560518 45.43807149999999),45.43807149999999,-75.6560518,901342787,45.4380715,-75.6560518,40
480,POINT (-75.651815 45.4394782),45.4394782,-75.651815,901353778,45.4394782,-75.651815,19
482,POINT (-75.6770168 45.439292299999984),45.439292299999984,-75.6770168,901361511,45.4392923,-75.6770168,36
483,POINT (-75.6578409 45.43749309999999),45.43749309999999,-75.6578409,901371220,45.4374931,-75.6578409,28
494,POINT (-75.5241097 45.46234064999999),45.46234064999999,-75.5241097,901429033,45.4623406,-75.5241097,13
505,POINT (-75.6763188 45.43986189999999),45.43986189999999,-75.6763188,901450976,45.4398619,-75.6763188,18
507,POINT (-75.6408945 45.44308099999999),45.44308099999999,-75.6408945,4688852999,45.443081,-75.6408945,28
509,POINT (-75.67777775 45.43834954999999),45.43834954999999,-75.67777775,901457855,45.4383495,-75.6777778,102
510,POINT (-75.64210785 45.442685199999985),45.442685199999985,-75.64210785,4688852989,45.4426852,-75.6421078,43
513,POINT (-75.62418735 45.40140579999999),45.40140579999999,-75.62418735,901492365,45.4014058,-75.6241874,101
521,POINT (-75.622526 45.39886209999999),45.39886209999999,-75.622526,901500607,45.3988621,-75.622526,8
526,POINT (-75.60045869999999 45.417345749999996),45.417345749999996,-75.60045869999999,901529379,45.4173457,-75.6004587,30
534,POINT (-75.61214165000001 45.41324684999999),45.41324684999999,-75.61214165000001,901526942,45.4132468,-75.6121417,46
541,POINT (-75.56648709999999 45.430904549999994),45.430904549999994,-75.56648709999999,901535151,45.4309045,-75.5664871,3
545,POINT (-75.61402815 45.41248974999999),45.41248974999999,-75.61402815,4526567490,45.4124897,-75.6140282,82
546,POINT (-75.56454 45.43168529999999),45.43168529999999,-75.56454,901539546,45.4316853,-75.56454,18
567,POINT (-75.7220975 45.331347199999996),45.331347199999996,-75.7220975,901775427,45.3313472,-75.7220975,15
578,POINT (-75.71903205 45.325886),45.325886,-75.71903205,901783899,45.325886,-75.719032,35
582,POINT (-75.71986665 45.327372249999996),45.327372249999996,-75.71986665,901786316,45.3273722,-75.7198666,17
587,POINT (-75.7303644 45.353454799999994),45.353454799999994,-75.7303644,901789640,45.3534548,-75.7303644,19
592,POINT (-75.7032167 45.36746979999998),45.36746979999998,-75.7032167,901791619,45.3674698,-75.7032167,10
598,POINT (-75.72138325 45.330047849999985),45.330047849999985,-75.72138325,901794005,45.3300478,-75.7213832,10
606,POINT (-75.73647390000001 45.362974699999995),45.362974699999995,-75.73647390000001,2188959550,45.3629747,-75.7364739,3
609,POINT (-75.73092145000001 45.352390499999984),45.352390499999984,-75.73092145000001,9373967969,45.3523905,-75.7309215,36
611,POINT (-75.7023048 45.369885999999994),45.369885999999994,-75.7023048,901800257,45.369886,-75.7023048,9
613,POINT (-75.7011796 45.3465442),45.3465442,-75.7011796,901799528,45.3465442,-75.7011796,79
615,POINT (-75.7032862 45.34588699999999),45.34588699999999,-75.7032862,901801363,45.345887,-75.7032862,4
626,POINT (-75.6522851 45.37490274999999),45.37490274999999,-75.6522851,901829890,45.3749027,-75.6522851,22
629,POINT (-75.6539364 45.32919969999999),45.32919969999999,-75.6539364,901833180,45.3291997,-75.6539364,24
631,POINT (-75.66664113333333 45.36901659999999),45.36901659999999,-75.66664113333333,904044704,45.3690166,-75.6666411,11
634,POINT (-75.62532200000001 45.3476022),45.3476022,-75.62532200000001,4554036445,45.3476022,-75.625322,34
636,POINT (-75.6611618 45.37124889999999),45.37124889999999,-75.6611618,901840509,45.3712489,-75.6611618,15
642,POINT (-75.6461858 45.35369365),45.35369365,-75.6461858,901845643,45.3536936,-75.6461858,15
643,POINT (-75.654356 45.374030950000005),45.374030950000005,-75.654356,901845689,45.374031,-75.654356,33
647,POINT (-75.66494549999999 45.36972644999999),45.36972644999999,-75.66494549999999,901851416,45.3697264,-75.6649455,35
648,POINT (-75.62697705 45.34857964999999),45.34857964999999,-75.62697705,4659592982,45.3485796,-75.626977,10
657,POINT (-75.47969795 45.4968889),45.4968889,-75.47969795,8623231444,45.4968889,-75.479698,19
672,POINT (-75.69737905 45.43718374999999),45.43718374999999,-75.69737905,903980611,45.4371837,-75.697379,8
673,POINT (-75.7107348 45.41376979999999),45.41376979999999,-75.7107348,903980692,45.4137698,-75.7107348,16
674,POINT (-75.6696517 45.416251149999994),45.416251149999994,-75.6696517,901215664,45.4162511,-75.6696517,8
675,POINT (-75.6750526 45.41843259999999),45.41843259999999,-75.6750526,903982473,45.4184326,-75.6750526,8
680,POINT (-75.625888 45.40093709999999),45.40093709999999,-75.625888,903987299,45.4009371,-75.625888,23
682,POINT (-75.6255813 45.40095319999999),45.40095319999999,-75.6255813,903993907,45.4009532,-75.6255813,21
686,POINT (-75.6825115 45.392897299999994),45.392897299999994,-75.6825115,903991584,45.3928973,-75.6825115,19
689,POINT (-75.6717857 45.383799433333316),45.383799433333316,-75.6717857,903993416,45.3837994,-75.6717857,32
690,POINT (-75.67719470000002 45.38886016666666),45.38886016666666,-75.67719470000002,9175675725,45.3888602,-75.6771947,91
697,POINT (-75.670597 45.382473799999985),45.382473799999985,-75.670597,903992884,45.3824738,-75.670597,9
701,POINT (-75.6841559 45.395594599999995),45.395594599999995,-75.6841559,903993232,45.3955946,-75.6841559,28
702,POINT (-75.6807993 45.391364699999976),45.391364699999976,-75.6807993,903993244,45.3913647,-75.6807993,14
703,POINT (-75.6763722 45.38799414999998),45.38799414999998,-75.6763722,9175675722,45.3879941,-75.6763722,97
705,POINT (-75.6760928 45.387991699999986),45.387991699999986,-75.6760928,9175675723,45.3879917,-75.6760928,94
708,POINT (-75.686544 45.39982239999999),45.39982239999999,-75.686544,903993857,45.3998224,-75.686544,32
712,POINT (-75.6791448 45.3900606),45.3900606,-75.6791448,903994347,45.3900606,-75.6791448,19
713,POINT (-75.6834181 45.394277699999996),45.394277699999996,-75.6834181,903995215,45.3942777,-75.6834181,37
716,POINT (-75.5825631 45.451744999999995),45.451744999999995,-75.5825631,904003969,45.451745,-75.5825631,36
720,POINT (-75.72576240000001 45.38968116666666),45.38968116666666,-75.72576240000001,900986758,45.3896812,-75.7257624,44
721,POINT (-75.71352135000001 45.417229649999996),45.417229649999996,-75.71352135000001,905117583,45.4172296,-75.7135214,14
722,POINT (-75.72585543333334 45.38943599999999),45.38943599999999,-75.72585543333334,900991822,45.389436,-75.7258554,45
735,POINT (-75.6914765 45.42168339999999),45.42168339999999,-75.6914765,901049787,45.4216834,-75.6914765,23
740,POINT (-75.7164729 45.415411649999996),45.415411649999996,-75.7164729,943076491,45.4154116,-75.7164729,3
741,POINT (-75.7183919 45.41445954999999),45.41445954999999,-75.7183919,943078213,45.4144595,-75.7183919,7
742,POINT (-75.7526439 45.3675414),45.3675414,-75.7526439,958447222,45.3675414,-75.7526439,23
751,POINT (-75.8369925 45.19553019999999),45.19553019999999,-75.8369925,984895831,45.1955302,-75.8369925,6
754,POINT (-75.8388884 45.194340399999994),45.194340399999994,-75.8388884,984898748,45.1943404,-75.8388884,9
761,POINT (-75.493118 45.4772495),45.4772495,-75.493118,1017343456,45.4772495,-75.493118,8
764,POINT (-75.49087900000002 45.47707899999998),45.47707899999998,-75.49087900000002,1017352072,45.477079,-75.490879,7
766,POINT (-75.6920358 45.42607729999998),45.42607729999998,-75.6920358,1416671064,45.4260773,-75.6920358,6
767,POINT (-75.80530612 45.34939721999999),45.34939721999999,-75.80530612,1103562656,45.3493972,-75.8053061,50
770,POINT (-75.78910435 45.347493699999994),45.347493699999994,-75.78910435,899952156,45.3474937,-75.7891044,126
771,POINT (-75.78855295000001 45.3477165),45.3477165,-75.78855295000001,1103966461,45.3477165,-75.788553,129
772,POINT (-75.7874544 45.34805319999999),45.34805319999999,-75.7874544,492601741,45.3480532,-75.7874544,7
775,POINT (-75.7226936 45.40581829999999),45.40581829999999,-75.7226936,1236348024,45.4058183,-75.7226936,17
780,POINT (-75.6948524 45.4239237),45.4239237,-75.6948524,901051833,45.4239237,-75.6948524,1
781,POINT (-75.6901462 45.42399589999999),45.42399589999999,-75.6901462,2372889194,45.4239959,-75.6901462,6
782,POINT (-75.69393414999999 45.42246749999999),45.42246749999999,-75.69393414999999,901065933,45.4224675,-75.6939341,38
783,POINT (-75.51771835 45.47486725),45.47486725,-75.51771835,5711805848,45.4748672,-75.5177184,30
785,POINT (-75.6343925 45.4192321),45.4192321,-75.6343925,3962693811,45.4192321,-75.6343925,63
790,POINT (-75.7408237 45.385791899999994),45.385791899999994,-75.7408237,900988775,45.3857919,-75.7408237,7
795,POINT (-75.69486080000001 45.42442869999999),45.42442869999999,-75.69486080000001,901051833,45.4244287,-75.6948608,16
796,POINT (-75.6951605 45.424586699999985),45.424586699999985,-75.6951605,901046514,45.4245867,-75.6951605,18
797,POINT (-75.6928992 45.424809499999995),45.424809499999995,-75.6928992,1416718361,45.4248095,-75.6928992,12
798,POINT (-75.6940747 45.42509789999999),45.42509789999999,-75.6940747,901047995,45.4250979,-75.6940747,51
799,POINT (-75.69239 45.42686489999999),45.42686489999999,-75.69239,901045268,45.4268649,-75.69239,11
800,POINT (-75.69692740000002 45.4291219),45.4291219,-75.69692740000002,1420516173,45.4291219,-75.6969274,29
803,POINT (-75.6933273 45.334474799999995),45.334474799999995,-75.6933273,901782638,45.3344748,-75.6933273,244
806,POINT (-75.7016173 45.404477799999995),45.404477799999995,-75.7016173,1435519770,45.4044778,-75.7016173,23
807,POINT (-75.70189270000002 45.40468539999999),45.40468539999999,-75.70189270000002,901065292,45.4046854,-75.7018927,57
808,POINT (-75.6205717 45.36695639999999),45.36695639999999,-75.6205717,901807735,45.3669564,-75.6205717,2
811,POINT (-75.7123304 45.395618449999986),45.395618449999986,-75.7123304,901057951,45.3956184,-75.7123304,13
812,POINT (-75.7716715 45.3719562),45.3719562,-75.7716715,1474149279,45.3719562,-75.7716715,8
817,POINT (-75.7902349 45.36293699999999),45.36293699999999,-75.7902349,1504423307,45.362937,-75.7902349,5
824,POINT (-75.6785462 45.41785719999999),45.41785719999999,-75.6785462,1524769700,45.4178572,-75.6785462,12
827,POINT (-75.6856276 45.424176),45.424176,-75.6856276,476099852,45.424176,-75.6856276,6
830,POINT (-75.72636274999999 45.333651799999984),45.333651799999984,-75.72636274999999,477359929,45.3336518,-75.7263627,18
831,POINT (-75.68593470000002 45.398778349999986),45.398778349999986,-75.68593470000002,1748067142,45.3987783,-75.6859347,11
833,POINT (-75.6904098 45.414782666666646),45.414782666666646,-75.6904098,901058411,45.4147827,-75.6904098,6
848,POINT (-75.7271934 45.39762009999999),45.39762009999999,-75.7271934,2169692698,45.3976201,-75.7271934,38
850,POINT (-75.64291200000001 45.41493633333332),45.41493633333332,-75.64291200000001,2194861610,45.4149363,-75.642912,10
855,POINT (-75.69911255 45.27079919999999),45.27079919999999,-75.69911255,2231952192,45.2707992,-75.6991126,10
858,POINT (-75.6862443 45.4130915),45.4130915,-75.6862443,2317854689,45.4130915,-75.6862443,19
859,POINT (-75.74544185000002 45.26889934999999),45.26889934999999,-75.74544185000002,2321332213,45.2688993,-75.7454419,42
867,POINT (-75.6882608 45.4241297),45.4241297,-75.6882608,2372889194,45.4241297,-75.6882608,12
884,POINT (-75.6445332 45.413218099999995),45.413218099999995,-75.6445332,2876973935,45.4132181,-75.6445332,15
898,POINT (-75.7184335 45.275671999999986),45.275671999999986,-75.7184335,2291987929,45.275672,-75.7184335,77
899,POINT (-75.7187792 45.275912099999985),45.275912099999985,-75.7187792,2321943274,45.2759121,-75.7187792,77
900,POINT (-75.7184181 45.275927599999996),45.275927599999996,-75.7184181,901715399,45.2759276,-75.7184181,76
909,POINT (-75.7954377 45.3592746),45.3592746,-75.7954377,1504405373,45.3592746,-75.7954377,69
913,POINT (-75.7053103 45.270431699999996),45.270431699999996,-75.7053103,2222092885,45.2704317,-75.7053103,97
914,POINT (-75.7055372 45.27061319999999),45.27061319999999,-75.7055372,2321909702,45.2706132,-75.7055372,98
915,POINT (-75.7120548 45.3955495),45.3955495,-75.7120548,31391044,45.3955495,-75.7120548,13
916,POINT (-75.7120151 45.3957533),45.3957533,-75.7120151,31391044,45.3957533,-75.7120151,14
918,POINT (-75.79237750000001 45.36056774999999),45.36056774999999,-75.79237750000001,899983549,45.3605677,-75.7923775,77
919,POINT (-75.79219115000001 45.36089179999998),45.36089179999998,-75.79219115000001,899978960,45.3608918,-75.7921912,77
921,POINT (-75.8006507 45.357166599999985),45.357166599999985,-75.8006507,899958481,45.3571666,-75.8006507,19
935,POINT (-75.6997846 45.269305799999984),45.269305799999984,-75.6997846,600098150,45.2693058,-75.6997846,81
937,POINT (-75.6932428 45.33472459999999),45.33472459999999,-75.6932428,482530067,45.3347246,-75.6932428,244
938,POINT (-75.6929276 45.33474069999999),45.33474069999999,-75.6929276,901793856,45.3347407,-75.6929276,243
939,POINT (-75.67784245 45.43205289999999),45.43205289999999,-75.67784245,901214696,45.4320529,-75.6778424,20
947,POINT (-75.7150456 45.409771099999986),45.409771099999986,-75.7150456,901051273,45.4097711,-75.7150456,4
948,POINT (-75.9171813 45.31099719999999),45.31099719999999,-75.9171813,412653514,45.3109972,-75.9171813,7
949,POINT (-75.91695150000001 45.311119549999994),45.311119549999994,-75.91695150000001,1580039904,45.3111195,-75.9169515,7
950,POINT (-75.91789655 45.309507049999986),45.309507049999986,-75.91789655,1580070716,45.309507,-75.9178966,68
951,POINT (-75.9175513 45.30957999999999),45.30957999999999,-75.9175513,1578945733,45.30958,-75.9175513,69
952,POINT (-75.9156864 45.30859759999999),45.30859759999999,-75.9156864,1580039846,45.3085976,-75.9156864,53
954,POINT (-75.9158345 45.30876039999999),45.30876039999999,-75.9158345,1578945713,45.3087604,-75.9158345,47
957,POINT (-75.74954389999999 45.357069899999985),45.357069899999985,-75.74954389999999,901781363,45.3570699,-75.7495439,38
958,POINT (-75.7494632 45.35728379999999),45.35728379999999,-75.7494632,901796515,45.3572838,-75.7494632,39
962,POINT (-75.7631341 45.35132369999999),45.35132369999999,-75.7631341,899970608,45.3513237,-75.7631341,181
964,POINT (-75.7631596 45.35157769999999),45.35157769999999,-75.7631596,899981014,45.3515777,-75.7631596,186
975,POINT (-75.7231367 45.3906797),45.3906797,-75.7231367,901054269,45.3906797,-75.7231367,30
976,POINT (-75.72313030000001 45.390930299999994),45.390930299999994,-75.72313030000001,901050118,45.3909303,-75.7231303,30
980,POINT (-75.7102852 45.3963302),45.3963302,-75.7102852,31386437,45.3963302,-75.7102852,9
981,POINT (-75.71028335 45.39657095),45.39657095,-75.71028335,320093219,45.396571,-75.7102834,9
983,POINT (-75.7076867 45.3973965),45.3973965,-75.7076867,901062300,45.3973965,-75.7076867,64
984,POINT (-75.70767535 45.397701),45.397701,-75.70767535,901051908,45.397701,-75.7076754,72
987,POINT (-75.76696315000001 45.371915449999996),45.371915449999996,-75.76696315000001,899978386,45.3719154,-75.7669632,44
988,POINT (-75.6029701 45.4376569),45.4376569,-75.6029701,9439999146,45.4376569,-75.6029701,14
989,POINT (-75.6997366 45.40097104999998),45.40097104999998,-75.6997366,901057747,45.400971,-75.6997366,90
990,POINT (-75.6998188 45.40117479999999),45.40117479999999,-75.6998188,901053273,45.4011748,-75.6998188,93
999,POINT (-75.7004793 45.33406129999999),45.33406129999999,-75.7004793,905127644,45.3340613,-75.7004793,176
1000,POINT (-75.7007886 45.33415349999999),45.33415349999999,-75.7007886,1434814183,45.3341535,-75.7007886,177
1003,POINT (-75.7327274 45.3866034),45.3866034,-75.7327274,1276243244,45.3866034,-75.7327274,47
1004,POINT (-75.7324625 45.38663099999999),45.38663099999999,-75.7324625,900992248,45.386631,-75.7324625,46
1005,POINT (-75.7325228 45.386853399999985),45.386853399999985,-75.7325228,900989600,45.3868534,-75.7325228,45
1008,POINT (-75.73653420000001 45.3627521),45.3627521,-75.73653420000001,901792609,45.3627521,-75.7365342,2
1019,POINT (-75.770638 45.37002729999999),45.37002729999999,-75.770638,899959349,45.3700273,-75.770638,79
1020,POINT (-75.77061905 45.37030994999999),45.37030994999999,-75.77061905,899982293,45.3703099,-75.770619,80
1021,POINT (-75.7690084 45.37077319999999),45.37077319999999,-75.7690084,1473514592,45.3707732,-75.7690084,26
1022,POINT (-75.7687117 45.370813799999986),45.370813799999986,-75.7687117,1473514619,45.3708138,-75.7687117,26
1023,POINT (-75.7687909 45.371078799999985),45.371078799999985,-75.7687909,1473514596,45.3710788,-75.7687909,26
1039,POINT (-75.79248494999999 45.33897295),45.33897295,-75.79248494999999,899964929,45.338973,-75.7924849,3
1040,POINT (-75.7924045 45.33919759999998),45.33919759999998,-75.7924045,899981638,45.3391976,-75.7924045,3
1041,POINT (-75.79445640000002 45.338436999999985),45.338436999999985,-75.79445640000002,899953166,45.338437,-75.7944564,11
1042,POINT (-75.7943876 45.33865019999999),45.33865019999999,-75.7943876,899965192,45.3386502,-75.7943876,11
1047,POINT (-75.7333625 45.377230299999994),45.377230299999994,-75.7333625,900985630,45.3772303,-75.7333625,43
1055,POINT (-75.708986 45.40688619999999),45.40688619999999,-75.708986,901060871,45.4068862,-75.708986,11
1058,POINT (-75.73958013333333 45.38344379999999),45.38344379999999,-75.73958013333333,900985333,45.3834438,-75.7395801,124
1059,POINT (-75.74029483333334 45.38484019999999),45.38484019999999,-75.74029483333334,9556210409,45.3848402,-75.7402948,160
1060,POINT (-75.7406004 45.38494589999999),45.38494589999999,-75.7406004,900993046,45.3849459,-75.7406004,157
1061,POINT (-75.7310424 45.35262044999999),45.35262044999999,-75.7310424,901796636,45.3526204,-75.7310424,36
1072,POINT (-75.6732627 45.377873099999995),45.377873099999995,-75.6732627,903993931,45.3778731,-75.6732627,27
1073,POINT (-75.6735503 45.37796979999998),45.37796979999998,-75.6735503,903993931,45.3779698,-75.6735503,23
1074,POINT (-75.6715511 45.37806934999999),45.37806934999999,-75.6715511,903992948,45.3780693,-75.6715511,18
1075,POINT (-75.6695282 45.378294049999994),45.378294049999994,-75.6695282,903986564,45.378294,-75.6695282,6
1076,POINT (-75.67137 45.37825679999999),45.37825679999999,-75.67137,903994090,45.3782568,-75.67137,18
1077,POINT (-75.669266 45.378470099999994),45.378470099999994,-75.669266,903993950,45.3784701,-75.669266,6
1078,POINT (-75.6730374 45.3780959),45.3780959,-75.6730374,903992223,45.3780959,-75.6730374,27
1079,POINT (-75.6673625 45.37856365),45.37856365,-75.6673625,1652912006,45.3785636,-75.6673625,186
1080,POINT (-75.6676777 45.378597150000004),45.378597150000004,-75.6676777,903992488,45.3785972,-75.6676777,178
1090,POINT (-75.73372900000001 45.386133099999995),45.386133099999995,-75.73372900000001,1276243244,45.3861331,-75.733729,12
1091,POINT (-75.7338101 45.38636739999998),45.38636739999998,-75.7338101,6896782973,45.3863674,-75.7338101,11
1103,POINT (-75.6527575 45.43189849999999),45.43189849999999,-75.6527575,901148323,45.4318985,-75.6527575,12
1105,POINT (-75.7267859 45.389145799999994),45.389145799999994,-75.7267859,900989343,45.3891458,-75.7267859,30
1106,POINT (-75.72675095 45.38935335),45.38935335,-75.72675095,900988458,45.3893534,-75.726751,31
1114,POINT (-75.83414355 45.323743549999996),45.323743549999996,-75.83414355,899859201,45.3237435,-75.8341435,6
1124,POINT (-75.6932289 45.33290009999999),45.33290009999999,-75.6932289,6556581341,45.3329001,-75.6932289,29
1125,POINT (-75.6930249 45.333040899999986),45.333040899999986,-75.6930249,901791207,45.3330409,-75.6930249,30
1126,POINT (-75.6934064 45.333102049999994),45.333102049999994,-75.6934064,901778739,45.333102,-75.6934064,30
1155,POINT (-75.6879747 45.4261125),45.4261125,-75.6879747,4035021975,45.4261125,-75.6879747,32
1156,POINT (-75.7525335 45.396051099999994),45.396051099999994,-75.7525335,903623731,45.3960511,-75.7525335,3
1157,POINT (-75.687643 45.424979574999995),45.424979574999995,-75.687643,3869890059,45.4249796,-75.687643,71
1159,POINT (-75.7514097 45.396533700000006),45.396533700000006,-75.7514097,903623640,45.3965337,-75.7514097,2
1161,POINT (-75.6867036 45.4239061),45.4239061,-75.6867036,10698447858,45.4239061,-75.6867036,11
1167,POINT (-75.7347824 45.36346164999999),45.36346164999999,-75.7347824,4551104522,45.3634616,-75.7347824,19
1168,POINT (-75.73483395 45.36364775),45.36364775,-75.73483395,4551104523,45.3636478,-75.734834,19
1175,POINT (-75.8027846 45.35619714999999),45.35619714999999,-75.8027846,899968647,45.3561971,-75.8027846,27
1176,POINT (-75.80821245 45.35359274999999),45.35359274999999,-75.80821245,899958673,45.3535927,-75.8082124,54
1177,POINT (-75.80819425000001 45.35382455),45.35382455,-75.80819425000001,899979737,45.3538246,-75.8081943,54
1181,POINT (-75.6974462 45.42891409999999),45.42891409999999,-75.6974462,1420516173,45.4289141,-75.6974462,3
1186,POINT (-75.7246522 45.336291499999994),45.336291499999994,-75.7246522,477116973,45.3362915,-75.7246522,25
1202,POINT (-75.7062627 45.42005169999998),45.42005169999998,-75.7062627,901058024,45.4200517,-75.7062627,6
1223,POINT (-75.7690646 45.371071699999995),45.371071699999995,-75.7690646,1473514630,45.3710717,-75.7690646,26
1224,POINT (-75.7727008 45.3693548),45.3693548,-75.7727008,899953200,45.3693548,-75.7727008,93
1225,POINT (-75.75021054999999 45.37920809999999),45.37920809999999,-75.75021054999999,901019018,45.3792081,-75.7502105,65
1226,POINT (-75.75017955 45.378969549999994),45.378969549999994,-75.75017955,901016645,45.3789695,-75.7501796,67
1237,POINT (-75.7462455 45.27043729999999),45.27043729999999,-75.7462455,2321332135,45.2704373,-75.7462455,169
1250,POINT (-75.6198616 45.36523809999999),45.36523809999999,-75.6198616,901802188,45.3652381,-75.6198616,116
1251,POINT (-75.6194774 45.3652864),45.3652864,-75.6194774,901799590,45.3652864,-75.6194774,116
1252,POINT (-75.6194433 45.36499259999999),45.36499259999999,-75.6194433,901798986,45.3649926,-75.6194433,116
1253,POINT (-75.6198203 45.364945199999994),45.364945199999994,-75.6198203,901808341,45.3649452,-75.6198203,118
1259,POINT (-75.6476265 45.35367449999999),45.35367449999999,-75.6476265,901845597,45.3536745,-75.6476265,132
1260,POINT (-75.6473575 45.35385879999999),45.35385879999999,-75.6473575,901868303,45.3538588,-75.6473575,132
1261,POINT (-75.6471024 45.35375629999999),45.35375629999999,-75.6471024,901844852,45.3537563,-75.6471024,135
1262,POINT (-75.6473752 45.353570899999994),45.353570899999994,-75.6473752,901832917,45.3535709,-75.6473752,135
1270,POINT (-75.7242458 45.33486829999998),45.33486829999998,-75.7242458,901781590,45.3348683,-75.7242458,160
1272,POINT (-75.7239112 45.33464229999999),45.33464229999999,-75.7239112,901788486,45.3346423,-75.7239112,156
1273,POINT (-75.72421010000001 45.334615499999984),45.334615499999984,-75.72421010000001,901793058,45.3346155,-75.7242101,159
1303,POINT (-75.7052157 45.2708617),45.2708617,-75.7052157,2321909688,45.2708617,-75.7052157,99
1304,POINT (-75.7049967 45.27067149999998),45.27067149999998,-75.7049967,901731877,45.2706715,-75.7049967,99
1305,POINT (-75.6672793 45.28073169999999),45.28073169999999,-75.6672793,2229010198,45.2807317,-75.6672793,26
1306,POINT (-75.6669347 45.2807655),45.2807655,-75.6669347,2229010203,45.2807655,-75.6669347,26
1307,POINT (-75.66693010000002 45.28047609999999),45.28047609999999,-75.66693010000002,901723991,45.2804761,-75.6669301,26
1308,POINT (-75.6672858 45.280462199999995),45.280462199999995,-75.6672858,2229010211,45.2804622,-75.6672858,26
1318,POINT (-75.6708708 45.38253209999999),45.38253209999999,-75.6708708,5595537682,45.3825321,-75.6708708,11
1328,POINT (-75.8037273 45.3482104),45.3482104,-75.8037273,899956716,45.3482104,-75.8037273,47
1330,POINT (-75.62168245000001 45.39986774999999),45.39986774999999,-75.62168245000001,901494139,45.3998677,-75.6216825,43
1331,POINT (-75.6214014 45.39987359999999),45.39987359999999,-75.6214014,901498294,45.3998736,-75.6214014,43
1348,POINT (-75.6026958 45.437915699999984),45.437915699999984,-75.6026958,901343451,45.4379157,-75.6026958,14
1349,POINT (-75.6026839 45.43767949999999),45.43767949999999,-75.6026839,904004994,45.4376795,-75.6026839,15
1350,POINT (-75.70629060000002 45.41986149999999),45.41986149999999,-75.70629060000002,901045412,45.4198615,-75.7062906,6
1351,POINT (-75.8350054 45.32530034999998),45.32530034999998,-75.8350054,899848226,45.3253003,-75.8350054,8
1352,POINT (-75.83529195 45.32532214999999),45.32532214999999,-75.83529195,899847952,45.3253221,-75.835292,8
1362,POINT (-75.6940199 45.425325566666665),45.425325566666665,-75.6940199,901047995,45.4253256,-75.6940199,50
1363,POINT (-75.69337065 45.42558924999999),45.42558924999999,-75.69337065,1416671068,45.4255892,-75.6933706,66
1364,POINT (-75.6933327 45.425401799999996),45.425401799999996,-75.6933327,1416718422,45.4254018,-75.6933327,73
1373,POINT (-75.7000365 45.26908959999999),45.26908959999999,-75.7000365,2228702516,45.2690896,-75.7000365,80
1374,POINT (-75.7000117 45.269488300000006),45.269488300000006,-75.7000117,901726708,45.2694883,-75.7000117,82
1375,POINT (-75.7002514 45.26925909999999),45.26925909999999,-75.7002514,2222080815,45.2692591,-75.7002514,81
1376,POINT (-75.7099919 45.27240129999999),45.27240129999999,-75.7099919,2291987938,45.2724013,-75.7099919,28
1378,POINT (-75.7100114 45.2726201),45.2726201,-75.7100114,2291987922,45.2726201,-75.7100114,28
1403,POINT (-75.63850883333333 45.428998699999994),45.428998699999994,-75.63850883333333,5602392299,45.4289987,-75.6385088,18
1404,POINT (-75.6386609 45.429164),45.429164,-75.6386609,5602392299,45.429164,-75.6386609,18
1423,POINT (-75.6965173 45.4384401),45.4384401,-75.6965173,901330474,45.4384401,-75.6965173,27
1425,POINT (-75.696256 45.43858929999998),45.43858929999998,-75.696256,1204655998,45.4385893,-75.696256,29
1428,POINT (-75.7510961 45.35659899999999),45.35659899999999,-75.7510961,899949944,45.356599,-75.7510961,12
1430,POINT (-75.6710329 45.4156161),45.4156161,-75.6710329,1265245496,45.4156161,-75.6710329,8
1438,POINT (-75.7627552 45.342320699999995),45.342320699999995,-75.7627552,899972602,45.3423207,-75.7627552,2
1447,POINT (-75.5157512 45.4758845),45.4758845,-75.5157512,5711805845,45.4758845,-75.5157512,11
1457,POINT (-75.694746 45.42491219999999),45.42491219999999,-75.694746,901045226,45.4249122,-75.694746,21
1462,POINT (-75.7101399 45.40881009999999),45.40881009999999,-75.7101399,901066091,45.4088101,-75.7101399,14
1463,POINT (-75.6732778 45.378194199999996),45.378194199999996,-75.6732778,903992223,45.3781942,-75.6732778,25
1472,POINT (-75.73466015000001 45.26877734999999),45.26877734999999,-75.73466015000001,1261084249,45.2687773,-75.7346602,10
1478,POINT (-75.7238512 45.39201299999999),45.39201299999999,-75.7238512,901057063,45.392013,-75.7238512,4
1480,POINT (-75.7058424 45.41995719999999),45.41995719999999,-75.7058424,1236381978,45.4199572,-75.7058424,5
1484,POINT (-75.8770035 45.30386099999999),45.30386099999999,-75.8770035,899592453,45.303861,-75.8770035,106
1485,POINT (-75.8765596 45.303902699999995),45.303902699999995,-75.8765596,899575721,45.3039027,-75.8765596,106
1486,POINT (-75.876495 45.30423009999999),45.30423009999999,-75.876495,899584236,45.3042301,-75.876495,103
1487,POINT (-75.8769553 45.30423849999999),45.30423849999999,-75.8769553,899579053,45.3042385,-75.8769553,103
1492,POINT (-75.7145312 45.4161719),45.4161719,-75.7145312,901052943,45.4161719,-75.7145312,78
1493,POINT (-75.7144669 45.4164749),45.4164749,-75.7144669,901059596,45.4164749,-75.7144669,75
